Gender,Rate,Age Next Birthday,Loan Term,Premium Rate
F,0.04,20,33,5.29
F,0.04,21,33,5.32
F,0.04,22,33,5.34
F,0.04,23,33,5.36
F,0.04,24,33,5.38
F,0.04,25,33,5.40
F,0.04,26,33,5.43
F,0.04,27,33,5.45
F,0.04,28,33,5.68
F,0.04,29,33,5.85
F,0.04,30,33,6.07
F,0.04,31,33,6.37
F,0.04,32,33,6.70
F,0.04,33,33,6.97
F,0.04,34,33,7.53
F,0.04,35,33,8.87
F,0.04,36,33,9.92
F,0.04,37,33,12.09
F,0.04,38,33,12.56
F,0.04,39,33,14.02
F,0.04,40,33,15.98
F,0.04,41,33,18.12
F,0.04,42,33,20.43
F,0.04,43,33,22.78
F,0.04,44,33,23.22
F,0.04,45,33,23.63
F,0.04,46,33,24.77
F,0.04,47,33,26.87
F,0.04,48,33,29.11
F,0.04,49,33,35.08
F,0.04,50,33,38.15
F,0.04,51,33,41.48
F,0.04,52,33,45.02
F,0.04,53,33,48.91
F,0.04,54,33,53.21
F,0.04,55,33,60.54
F,0.04,56,33,62.41
F,0.04,57,33,70.05
F,0.04,58,33,78.72
F,0.04,59,33,97.43
F,0.04,60,33,106.58
F,0.04,61,33,118.07
F,0.04,62,33,131.06
F,0.04,63,33,150.36
F,0.04,64,33,204.65
F,0.04,65,33,105.80
F,0.03,20,33,5.07
F,0.03,21,33,5.27
F,0.03,22,33,5.27
F,0.03,23,33,5.27
F,0.03,24,33,5.27
F,0.03,25,33,5.27
F,0.03,26,33,5.27
F,0.03,27,33,5.45
F,0.03,28,33,5.64
F,0.03,29,33,5.82
F,0.03,30,33,6.02
F,0.03,31,33,6.28
F,0.03,32,33,6.53
F,0.03,33,33,6.77
F,0.03,34,33,7.31
F,0.03,35,33,8.57
F,0.03,36,33,9.58
F,0.03,37,33,10.80
F,0.03,38,33,12.14
F,0.03,39,33,13.55
F,0.03,40,33,15.46
F,0.03,41,33,17.55
F,0.03,42,33,19.84
F,0.03,43,33,21.21
F,0.03,44,33,22.55
F,0.03,45,33,22.95
F,0.03,46,33,24.11
F,0.03,47,33,26.19
F,0.03,48,33,28.43
F,0.03,49,33,34.34
F,0.03,50,33,37.37
F,0.03,51,33,40.67
F,0.03,52,33,44.17
F,0.03,53,33,48.03
F,0.03,54,33,52.28
F,0.03,55,33,59.55
F,0.03,56,33,61.44
F,0.03,57,33,69.04
F,0.03,58,33,77.69
F,0.03,59,33,96.26
F,0.03,60,33,105.50
F,0.03,61,33,117.08
F,0.03,62,33,130.18
F,0.03,63,33,149.58
F,0.03,64,33,204.03
F,0.03,65,33,105.64
M,0.04,20,34,6.09
M,0.04,21,34,6.35
M,0.04,22,34,6.35
M,0.04,23,34,6.44
M,0.04,24,34,6.50
M,0.04,25,34,6.54
M,0.04,26,34,6.85
M,0.04,27,34,7.17
M,0.04,28,34,7.49
M,0.04,29,34,7.98
M,0.04,30,34,8.14
M,0.04,31,34,8.45
M,0.04,32,34,9.27
M,0.04,33,34,10.41
M,0.04,34,34,11.54
M,0.04,35,34,13.18
M,0.04,36,34,14.55
M,0.04,37,34,16.59
M,0.04,38,34,18.80
M,0.04,39,34,20.16
M,0.04,40,34,21.53
M,0.04,41,34,22.14
M,0.04,42,34,24.73
M,0.04,43,34,27.53
M,0.04,44,34,30.59
M,0.04,45,34,33.31
M,0.04,46,34,38.81
M,0.04,47,34,41.94
M,0.04,48,34,45.27
M,0.04,49,34,48.81
M,0.04,50,34,54.67
M,0.04,51,34,61.14
M,0.04,52,34,68.22
M,0.04,53,34,76.09
M,0.04,54,34,84.91
M,0.04,55,34,91.76
M,0.04,56,34,99.05
M,0.04,57,34,106.12
M,0.04,58,34,114.00
M,0.04,59,34,120.50
M,0.04,60,34,124.96
M,0.04,61,34,132.52
M,0.04,62,34,153.88
M,0.04,63,34,187.86
M,0.04,64,34,271.16
M,0.04,65,34,141.49
M,0.03,20,34,5.28
M,0.03,21,34,5.81
M,0.03,22,34,6.06
M,0.03,23,34,6.19
M,0.03,24,34,6.27
M,0.03,25,34,6.35
M,0.03,26,34,6.69
M,0.03,27,34,6.98
M,0.03,28,34,7.26
M,0.03,29,34,7.54
M,0.03,30,34,7.83
M,0.03,31,34,8.11
M,0.03,32,34,8.88
M,0.03,33,34,9.97
M,0.03,34,34,11.08
M,0.03,35,34,12.64
M,0.03,36,34,13.97
M,0.03,37,34,15.94
M,0.03,38,34,18.08
M,0.03,39,34,19.39
M,0.03,40,34,20.71
M,0.03,41,34,21.31
M,0.03,42,34,23.79
M,0.03,43,34,26.48
M,0.03,44,34,29.41
M,0.03,45,34,32.10
M,0.03,46,34,37.49
M,0.03,47,34,40.58
M,0.03,48,34,43.87
M,0.03,49,34,47.39
M,0.03,50,34,53.23
M,0.03,51,34,59.68
M,0.03,52,34,66.74
M,0.03,53,34,74.62
M,0.03,54,34,83.45
M,0.03,55,34,90.20
M,0.03,56,34,97.39
M,0.03,57,34,104.34
M,0.03,58,34,112.09
M,0.03,59,34,118.42
M,0.03,60,34,123.46
M,0.03,61,34,131.03
M,0.03,62,34,152.59
M,0.03,63,34,186.81
M,0.03,64,34,270.36
M,0.03,65,34,141.30
F,0.04,20,34,5.38
F,0.04,21,34,5.40
F,0.04,22,34,5.42
F,0.04,23,34,5.45
F,0.04,24,34,5.47
F,0.04,25,34,5.49
F,0.04,26,34,5.51
F,0.04,27,34,5.55
F,0.04,28,34,5.74
F,0.04,29,34,5.95
F,0.04,30,34,6.14
F,0.04,31,34,6.44
F,0.04,32,34,6.75
F,0.04,33,34,7.51
F,0.04,34,34,8.05
F,0.04,35,34,9.32
F,0.04,36,34,10.40
F,0.04,37,34,12.65
F,0.04,38,34,13.07
F,0.04,39,34,14.59
F,0.04,40,34,16.57
F,0.04,41,34,18.73
F,0.04,42,34,21.04
F,0.04,43,34,23.38
F,0.04,44,34,23.80
F,0.04,45,34,24.17
F,0.04,46,34,25.31
F,0.04,47,34,27.39
F,0.04,48,34,29.63
F,0.04,49,34,35.65
F,0.04,50,34,38.70
F,0.04,51,34,42.04
F,0.04,52,34,45.59
F,0.04,53,34,49.46
F,0.04,54,34,53.77
F,0.04,55,34,61.11
F,0.04,56,34,62.96
F,0.04,57,34,70.62
F,0.04,58,34,79.31
F,0.04,59,34,98.03
F,0.04,60,34,107.18
F,0.04,61,34,118.65
F,0.04,62,34,131.32
F,0.04,63,34,150.65
F,0.04,64,34,205.00
F,0.04,65,34,106.15
F,0.03,20,34,5.12
F,0.03,21,34,5.32
F,0.03,22,34,5.32
F,0.03,23,34,5.32
F,0.03,24,34,5.32
F,0.03,25,34,5.32
F,0.03,26,34,5.32
F,0.03,27,34,5.51
F,0.03,28,34,5.71
F,0.03,29,34,5.90
F,0.03,30,34,6.10
F,0.03,31,34,6.34
F,0.03,32,34,6.60
F,0.03,33,34,7.29
F,0.03,34,34,7.80
F,0.03,35,34,9.03
F,0.03,36,34,10.06
F,0.03,37,34,11.30
F,0.03,38,34,12.65
F,0.03,39,34,14.11
F,0.03,40,34,16.04
F,0.03,41,34,18.14
F,0.03,42,34,20.45
F,0.03,43,34,21.79
F,0.03,44,34,23.12
F,0.03,45,34,23.49
F,0.03,46,34,24.65
F,0.03,47,34,26.72
F,0.03,48,34,28.96
F,0.03,49,34,34.91
F,0.03,50,34,37.93
F,0.03,51,34,41.24
F,0.03,52,34,44.74
F,0.03,53,34,48.59
F,0.03,54,34,52.86
F,0.03,55,34,60.13
F,0.03,56,34,62.00
F,0.03,57,34,69.63
F,0.03,58,34,78.28
F,0.03,59,34,96.88
F,0.03,60,34,106.10
F,0.03,61,34,117.68
F,0.03,62,34,130.46
F,0.03,63,34,149.89
F,0.03,64,34,204.39
F,0.03,65,34,106.00
M,0.04,20,35,6.25
M,0.04,21,35,6.48
M,0.04,22,35,6.70
M,0.04,23,35,6.77
M,0.04,24,35,6.83
M,0.04,25,35,6.89
M,0.04,26,35,6.95
M,0.04,27,35,7.27
M,0.04,28,35,7.56
M,0.04,29,35,8.07
M,0.04,30,35,8.27
M,0.04,31,35,8.55
M,0.04,32,35,9.71
M,0.04,33,35,10.95
M,0.04,34,35,12.31
M,0.04,35,35,13.94
M,0.04,36,35,15.39
M,0.04,37,35,17.41
M,0.04,38,35,19.62
M,0.04,39,35,20.95
M,0.04,40,35,22.26
M,0.04,41,35,22.82
M,0.04,42,35,25.40
M,0.04,43,35,28.20
M,0.04,44,35,31.25
M,0.04,45,35,33.96
M,0.04,46,35,39.50
M,0.04,47,35,42.62
M,0.04,48,35,45.94
M,0.04,49,35,49.48
M,0.04,50,35,55.35
M,0.04,51,35,61.84
M,0.04,52,35,68.92
M,0.04,53,35,76.82
M,0.04,54,35,85.65
M,0.04,55,35,92.47
M,0.04,56,35,99.76
M,0.04,57,35,106.82
M,0.04,58,35,114.65
M,0.04,59,35,121.12
M,0.04,60,35,125.53
M,0.04,61,35,133.06
M,0.04,62,35,154.33
M,0.04,63,35,188.24
M,0.04,64,35,271.46
M,0.04,65,35,141.81
M,0.03,20,35,5.30
M,0.03,21,35,5.88
M,0.03,22,35,6.45
M,0.03,23,35,6.54
M,0.03,24,35,6.64
M,0.03,25,35,6.73
M,0.03,26,35,6.83
M,0.03,27,35,7.11
M,0.03,28,35,7.38
M,0.03,29,35,7.66
M,0.03,30,35,7.93
M,0.03,31,35,8.20
M,0.03,32,35,9.29
M,0.03,33,35,10.50
M,0.03,34,35,11.81
M,0.03,35,35,13.37
M,0.03,36,35,14.77
M,0.03,37,35,16.74
M,0.03,38,35,18.89
M,0.03,39,35,20.17
M,0.03,40,35,21.43
M,0.03,41,35,21.97
M,0.03,42,35,24.44
M,0.03,43,35,27.14
M,0.03,44,35,30.07
M,0.03,45,35,32.74
M,0.03,46,35,38.17
M,0.03,47,35,41.27
M,0.03,48,35,44.55
M,0.03,49,35,48.07
M,0.03,50,35,53.92
M,0.03,51,35,60.38
M,0.03,52,35,67.46
M,0.03,53,35,75.36
M,0.03,54,35,84.21
M,0.03,55,35,90.94
M,0.03,56,35,98.12
M,0.03,57,35,105.04
M,0.03,58,35,112.74
M,0.03,59,35,119.05
M,0.03,60,35,124.04
M,0.03,61,35,131.58
M,0.03,62,35,153.05
M,0.03,63,35,187.20
M,0.03,64,35,270.68
M,0.03,65,35,141.60
F,0.04,20,35,5.39
F,0.04,21,35,5.41
F,0.04,22,35,5.44
F,0.04,23,35,5.47
F,0.04,24,35,5.49
F,0.04,25,35,5.52
F,0.04,26,35,5.55
F,0.04,27,35,5.61
F,0.04,28,35,5.84
F,0.04,29,35,6.03
F,0.04,30,35,6.23
F,0.04,31,35,6.50
F,0.04,32,35,7.25
F,0.04,33,35,8.02
F,0.04,34,35,8.53
F,0.04,35,35,9.73
F,0.04,36,35,10.82
F,0.04,37,35,13.15
F,0.04,38,35,13.56
F,0.04,39,35,15.11
F,0.04,40,35,17.11
F,0.04,41,35,19.30
F,0.04,42,35,21.61
F,0.04,43,35,23.96
F,0.04,44,35,24.35
F,0.04,45,35,24.69
F,0.04,46,35,25.81
F,0.04,47,35,27.89
F,0.04,48,35,30.13
F,0.04,49,35,36.17
F,0.04,50,35,39.25
F,0.04,51,35,42.57
F,0.04,52,35,46.11
F,0.04,53,35,50.00
F,0.04,54,35,54.31
F,0.04,55,35,61.67
F,0.04,56,35,63.49
F,0.04,57,35,71.16
F,0.04,58,35,79.85
F,0.04,59,35,98.63
F,0.04,60,35,107.76
F,0.04,61,35,119.21
F,0.04,62,35,131.59
F,0.04,63,35,150.94
F,0.04,64,35,205.35
F,0.04,65,35,106.50
F,0.03,20,35,5.17
F,0.03,21,35,5.37
F,0.03,22,35,5.37
F,0.03,23,35,5.37
F,0.03,24,35,5.37
F,0.03,25,35,5.37
F,0.03,26,35,5.37
F,0.03,27,35,5.58
F,0.03,28,35,5.79
F,0.03,29,35,5.99
F,0.03,30,35,6.20
F,0.03,31,35,6.40
F,0.03,32,35,7.25
F,0.03,33,35,7.77
F,0.03,34,35,8.26
F,0.03,35,35,9.43
F,0.03,36,35,10.47
F,0.03,37,35,11.74
F,0.03,38,35,13.13
F,0.03,39,35,14.62
F,0.03,40,35,16.57
F,0.03,41,35,18.71
F,0.03,42,35,21.02
F,0.03,43,35,22.35
F,0.03,44,35,23.67
F,0.03,45,35,24.01
F,0.03,46,35,25.15
F,0.03,47,35,27.22
F,0.03,48,35,29.46
F,0.03,49,35,35.44
F,0.03,50,35,38.48
F,0.03,51,35,41.77
F,0.03,52,35,45.28
F,0.03,53,35,49.14
F,0.03,54,35,53.40
F,0.03,55,35,60.70
F,0.03,56,35,62.56
F,0.03,57,35,70.18
F,0.03,58,35,78.84
F,0.03,59,35,97.49
F,0.03,60,35,106.69
F,0.03,61,35,118.25
F,0.03,62,35,130.74
F,0.03,63,35,150.18
F,0.03,64,35,204.74
F,0.03,65,35,106.36
M,0.04,20,36,6.42
M,0.04,21,36,6.62
M,0.04,22,36,6.81
M,0.04,23,36,6.87
M,0.04,24,36,6.93
M,0.04,25,36,6.99
M,0.04,26,36,7.36
M,0.04,27,36,7.77
M,0.04,28,36,8.11
M,0.04,29,36,8.45
M,0.04,30,36,8.97
M,0.04,31,36,9.38
M,0.04,32,36,10.53
M,0.04,33,36,11.77
M,0.04,34,36,13.14
M,0.04,35,36,14.77
M,0.04,36,36,16.21
M,0.04,37,36,18.24
M,0.04,38,36,20.43
M,0.04,39,36,21.72
M,0.04,40,36,23.00
M,0.04,41,36,23.51
M,0.04,42,36,26.08
M,0.04,43,36,28.89
M,0.04,44,36,31.92
M,0.04,45,36,34.62
M,0.04,46,36,40.18
M,0.04,47,36,43.28
M,0.04,48,36,46.59
M,0.04,49,36,50.12
M,0.04,50,36,56.00
M,0.04,51,36,62.48
M,0.04,52,36,69.60
M,0.04,53,36,77.48
M,0.04,54,36,86.32
M,0.04,55,36,93.12
M,0.04,56,36,100.40
M,0.04,57,36,107.42
M,0.04,58,36,115.23
M,0.04,59,36,121.69
M,0.04,60,36,126.05
M,0.04,61,36,133.55
M,0.04,62,36,154.76
M,0.04,63,36,188.58
M,0.04,64,36,271.75
M,0.04,65,36,142.07
M,0.03,20,36,5.37
M,0.03,21,36,5.97
M,0.03,22,36,6.58
M,0.03,23,36,6.68
M,0.03,24,36,6.77
M,0.03,25,36,6.87
M,0.03,26,36,7.23
M,0.03,27,36,7.58
M,0.03,28,36,7.92
M,0.03,29,36,8.27
M,0.03,30,36,8.62
M,0.03,31,36,8.97
M,0.03,32,36,10.08
M,0.03,33,36,11.28
M,0.03,34,36,12.61
M,0.03,35,36,14.19
M,0.03,36,36,15.58
M,0.03,37,36,17.55
M,0.03,38,36,19.69
M,0.03,39,36,20.92
M,0.03,40,36,22.15
M,0.03,41,36,22.64
M,0.03,42,36,25.12
M,0.03,43,36,27.82
M,0.03,44,36,30.73
M,0.03,45,36,33.40
M,0.03,46,36,38.85
M,0.03,47,36,41.92
M,0.03,48,36,45.20
M,0.03,49,36,48.70
M,0.03,50,36,54.55
M,0.03,51,36,61.03
M,0.03,52,36,68.14
M,0.03,53,36,76.04
M,0.03,54,36,84.89
M,0.03,55,36,91.61
M,0.03,56,36,98.76
M,0.03,57,36,105.67
M,0.03,58,36,113.34
M,0.03,59,36,119.62
M,0.03,60,36,124.57
M,0.03,61,36,132.08
M,0.03,62,36,153.49
M,0.03,63,36,187.56
M,0.03,64,36,270.98
M,0.03,65,36,141.87
F,0.04,20,36,5.51
F,0.04,21,36,5.72
F,0.04,22,36,5.76
F,0.04,23,36,5.80
F,0.04,24,36,5.84
F,0.04,25,36,5.88
F,0.04,26,36,5.92
F,0.04,27,36,5.97
F,0.04,28,36,6.23
F,0.04,29,36,6.49
F,0.04,30,36,6.78
F,0.04,31,36,7.12
F,0.04,32,36,7.85
F,0.04,33,36,8.60
F,0.04,34,36,9.06
F,0.04,35,36,10.27
F,0.04,36,36,11.32
F,0.04,37,36,13.67
F,0.04,38,36,14.08
F,0.04,39,36,15.63
F,0.04,40,36,17.64
F,0.04,41,36,19.84
F,0.04,42,36,22.15
F,0.04,43,36,24.49
F,0.04,44,36,24.85
F,0.04,45,36,25.17
F,0.04,46,36,26.27
F,0.04,47,36,28.36
F,0.04,48,36,30.60
F,0.04,49,36,36.67
F,0.04,50,36,39.73
F,0.04,51,36,43.05
F,0.04,52,36,46.59
F,0.04,53,36,50.46
F,0.04,54,36,54.77
F,0.04,55,36,62.14
F,0.04,56,36,63.94
F,0.04,57,36,71.64
F,0.04,58,36,80.33
F,0.04,59,36,99.13
F,0.04,60,36,108.25
F,0.04,61,36,119.68
F,0.04,62,36,131.79
F,0.04,63,36,151.16
F,0.04,64,36,205.61
F,0.04,65,36,106.77
F,0.03,20,36,5.27
F,0.03,21,36,5.65
F,0.03,22,36,5.65
F,0.03,23,36,5.65
F,0.03,24,36,5.65
F,0.03,25,36,5.65
F,0.03,26,36,5.65
F,0.03,27,36,5.92
F,0.03,28,36,6.19
F,0.03,29,36,6.46
F,0.03,30,36,6.72
F,0.03,31,36,7.00
F,0.03,32,36,7.84
F,0.03,33,36,8.33
F,0.03,34,36,8.78
F,0.03,35,36,9.95
F,0.03,36,36,10.96
F,0.03,37,36,12.24
F,0.03,38,36,13.63
F,0.03,39,36,15.14
F,0.03,40,36,17.08
F,0.03,41,36,19.23
F,0.03,42,36,21.55
F,0.03,43,36,22.87
F,0.03,44,36,24.17
F,0.03,45,36,24.50
F,0.03,46,36,25.61
F,0.03,47,36,27.69
F,0.03,48,36,29.93
F,0.03,49,36,35.94
F,0.03,50,36,38.96
F,0.03,51,36,42.26
F,0.03,52,36,45.76
F,0.03,53,36,49.62
F,0.03,54,36,53.87
F,0.03,55,36,61.18
F,0.03,56,36,63.01
F,0.03,57,36,70.66
F,0.03,58,36,79.33
F,0.03,59,36,98.00
F,0.03,60,36,107.20
F,0.03,61,36,118.75
F,0.03,62,36,130.95
F,0.03,63,36,150.41
F,0.03,64,36,205.02
F,0.03,65,36,106.62
M,0.04,20,37,6.59
M,0.04,21,37,6.75
M,0.04,22,37,6.91
M,0.04,23,37,6.97
M,0.04,24,37,7.03
M,0.04,25,37,7.40
M,0.04,26,37,7.80
M,0.04,27,37,8.28
M,0.04,28,37,8.78
M,0.04,29,37,9.27
M,0.04,30,37,9.72
M,0.04,31,37,10.14
M,0.04,32,37,11.30
M,0.04,33,37,12.56
M,0.04,34,37,13.93
M,0.04,35,37,15.58
M,0.04,36,37,17.01
M,0.04,37,37,19.02
M,0.04,38,37,21.21
M,0.04,39,37,22.47
M,0.04,40,37,23.71
M,0.04,41,37,24.14
M,0.04,42,37,26.72
M,0.04,43,37,29.51
M,0.04,44,37,32.56
M,0.04,45,37,35.24
M,0.04,46,37,40.82
M,0.04,47,37,43.91
M,0.04,48,37,47.20
M,0.04,49,37,50.72
M,0.04,50,37,56.61
M,0.04,51,37,63.10
M,0.04,52,37,70.21
M,0.04,53,37,78.10
M,0.04,54,37,86.94
M,0.04,55,37,93.74
M,0.04,56,37,100.99
M,0.04,57,37,108.01
M,0.04,58,37,115.79
M,0.04,59,37,122.20
M,0.04,60,37,126.55
M,0.04,61,37,134.01
M,0.04,62,37,155.14
M,0.04,63,37,188.91
M,0.04,64,37,272.02
M,0.04,65,37,142.32
M,0.03,20,37,5.57
M,0.03,21,37,6.14
M,0.03,22,37,6.72
M,0.03,23,37,6.81
M,0.03,24,37,6.91
M,0.03,25,37,7.27
M,0.03,26,37,7.65
M,0.03,27,37,8.06
M,0.03,28,37,8.48
M,0.03,29,37,8.89
M,0.03,30,37,9.31
M,0.03,31,37,9.72
M,0.03,32,37,10.83
M,0.03,33,37,12.04
M,0.03,34,37,13.38
M,0.03,35,37,14.96
M,0.03,36,37,16.36
M,0.03,37,37,18.32
M,0.03,38,37,20.45
M,0.03,39,37,21.66
M,0.03,40,37,22.84
M,0.03,41,37,23.28
M,0.03,42,37,25.75
M,0.03,43,37,28.44
M,0.03,44,37,31.37
M,0.03,45,37,34.02
M,0.03,46,37,39.49
M,0.03,47,37,42.55
M,0.03,48,37,45.83
M,0.03,49,37,49.32
M,0.03,50,37,55.18
M,0.03,51,37,61.66
M,0.03,52,37,68.77
M,0.03,53,37,76.68
M,0.03,54,37,85.53
M,0.03,55,37,92.23
M,0.03,56,37,99.38
M,0.03,57,37,106.26
M,0.03,58,37,113.92
M,0.03,59,37,120.17
M,0.03,60,37,125.08
M,0.03,61,37,132.56
M,0.03,62,37,153.89
M,0.03,63,37,187.89
M,0.03,64,37,271.25
M,0.03,65,37,142.12
F,0.04,20,37,5.61
F,0.04,21,37,6.02
F,0.04,22,37,6.06
F,0.04,23,37,6.11
F,0.04,24,37,6.16
F,0.04,25,37,6.21
F,0.04,26,37,6.26
F,0.04,27,37,6.29
F,0.04,28,37,6.61
F,0.04,29,37,6.93
F,0.04,30,37,7.31
F,0.04,31,37,7.71
F,0.04,32,37,8.43
F,0.04,33,37,9.14
F,0.04,34,37,9.58
F,0.04,35,37,10.76
F,0.04,36,37,11.81
F,0.04,37,37,14.18
F,0.04,38,37,14.58
F,0.04,39,37,16.11
F,0.04,40,37,18.13
F,0.04,41,37,20.34
F,0.04,42,37,22.66
F,0.04,43,37,24.99
F,0.04,44,37,25.32
F,0.04,45,37,25.63
F,0.04,46,37,26.70
F,0.04,47,37,28.79
F,0.04,48,37,31.02
F,0.04,49,37,37.12
F,0.04,50,37,40.18
F,0.04,51,37,43.49
F,0.04,52,37,47.04
F,0.04,53,37,50.94
F,0.04,54,37,55.22
F,0.04,55,37,62.61
F,0.04,56,37,64.38
F,0.04,57,37,72.07
F,0.04,58,37,80.79
F,0.04,59,37,99.59
F,0.04,60,37,108.71
F,0.04,61,37,120.14
F,0.04,62,37,131.98
F,0.04,63,37,151.37
F,0.04,64,37,205.86
F,0.04,65,37,107.04
F,0.03,20,37,5.36
F,0.03,21,37,5.93
F,0.03,22,37,5.93
F,0.03,23,37,5.93
F,0.03,24,37,5.93
F,0.03,25,37,5.93
F,0.03,26,37,5.93
F,0.03,27,37,6.25
F,0.03,28,37,6.58
F,0.03,29,37,6.91
F,0.03,30,37,7.24
F,0.03,31,37,7.57
F,0.03,32,37,8.42
F,0.03,33,37,8.86
F,0.03,34,37,9.27
F,0.03,35,37,10.43
F,0.03,36,37,11.44
F,0.03,37,37,12.71
F,0.03,38,37,14.11
F,0.03,39,37,15.62
F,0.03,40,37,17.58
F,0.03,41,37,19.73
F,0.03,42,37,22.06
F,0.03,43,37,23.36
F,0.03,44,37,24.65
F,0.03,45,37,24.95
F,0.03,46,37,26.04
F,0.03,47,37,28.12
F,0.03,48,37,30.35
F,0.03,49,37,36.39
F,0.03,50,37,39.43
F,0.03,51,37,42.71
F,0.03,52,37,46.23
F,0.03,53,37,50.08
F,0.03,54,37,54.33
F,0.03,55,37,61.66
F,0.03,56,37,63.46
F,0.03,57,37,71.11
F,0.03,58,37,79.79
F,0.03,59,37,98.48
F,0.03,60,37,107.68
F,0.03,61,37,119.21
F,0.03,62,37,131.16
F,0.03,63,37,150.63
F,0.03,64,37,205.28
F,0.03,65,37,106.88
M,0.04,20,38,6.76
M,0.04,21,38,6.89
M,0.04,22,38,7.01
M,0.04,23,38,7.07
M,0.04,24,38,7.44
M,0.04,25,38,7.84
M,0.04,26,38,8.26
M,0.04,27,38,8.71
M,0.04,28,38,9.25
M,0.04,29,38,9.95
M,0.04,30,38,10.53
M,0.04,31,38,10.89
M,0.04,32,38,12.05
M,0.04,33,38,13.30
M,0.04,34,38,14.68
M,0.04,35,38,16.32
M,0.04,36,38,17.76
M,0.04,37,38,19.77
M,0.04,38,38,21.94
M,0.04,39,38,23.17
M,0.04,40,38,24.37
M,0.04,41,38,24.77
M,0.04,42,38,27.34
M,0.04,43,38,30.14
M,0.04,44,38,33.17
M,0.04,45,38,35.83
M,0.04,46,38,41.41
M,0.04,47,38,44.50
M,0.04,48,38,47.79
M,0.04,49,38,51.29
M,0.04,50,38,57.18
M,0.04,51,38,63.67
M,0.04,52,38,70.79
M,0.04,53,38,78.70
M,0.04,54,38,87.54
M,0.04,55,38,94.33
M,0.04,56,38,101.58
M,0.04,57,38,108.55
M,0.04,58,38,116.34
M,0.04,59,38,122.70
M,0.04,60,38,127.01
M,0.04,61,38,134.45
M,0.04,62,38,155.52
M,0.04,63,38,189.21
M,0.04,64,38,272.28
M,0.04,65,38,142.57
M,0.03,20,38,5.84
M,0.03,21,38,6.76
M,0.03,22,38,6.85
M,0.03,23,38,6.95
M,0.03,24,38,7.31
M,0.03,25,38,7.69
M,0.03,26,38,8.09
M,0.03,27,38,8.47
M,0.03,28,38,9.17
M,0.03,29,38,9.54
M,0.03,30,38,10.11
M,0.03,31,38,10.43
M,0.03,32,38,11.55
M,0.03,33,38,12.77
M,0.03,34,38,14.10
M,0.03,35,38,15.70
M,0.03,36,38,17.10
M,0.03,37,38,19.06
M,0.03,38,38,21.17
M,0.03,39,38,22.34
M,0.03,40,38,23.51
M,0.03,41,38,23.90
M,0.03,42,38,26.36
M,0.03,43,38,29.05
M,0.03,44,38,31.97
M,0.03,45,38,34.61
M,0.03,46,38,40.08
M,0.03,47,38,43.15
M,0.03,48,38,46.41
M,0.03,49,38,49.90
M,0.03,50,38,55.78
M,0.03,51,38,62.26
M,0.03,52,38,69.36
M,0.03,53,38,77.30
M,0.03,54,38,86.16
M,0.03,55,38,92.85
M,0.03,56,38,99.96
M,0.03,57,38,106.83
M,0.03,58,38,114.47
M,0.03,59,38,120.68
M,0.03,60,38,125.56
M,0.03,61,38,133.02
M,0.03,62,38,154.28
M,0.03,63,38,188.22
M,0.03,64,38,271.52
M,0.03,65,38,142.38
F,0.04,20,38,5.63
F,0.04,21,38,6.24
F,0.04,22,38,6.31
F,0.04,23,38,6.38
F,0.04,24,38,6.44
F,0.04,25,38,6.51
F,0.04,26,38,6.58
F,0.04,27,38,6.63
F,0.04,28,38,7.00
F,0.04,29,38,7.39
F,0.04,30,38,7.83
F,0.04,31,38,8.27
F,0.04,32,38,8.96
F,0.04,33,38,9.67
F,0.04,34,38,10.04
F,0.04,35,38,11.24
F,0.04,36,38,12.26
F,0.04,37,38,14.68
F,0.04,38,38,15.04
F,0.04,39,38,16.58
F,0.04,40,38,18.59
F,0.04,41,38,20.81
F,0.04,42,38,23.13
F,0.04,43,38,25.46
F,0.04,44,38,25.78
F,0.04,45,38,26.06
F,0.04,46,38,27.12
F,0.04,47,38,29.20
F,0.04,48,38,31.42
F,0.04,49,38,37.57
F,0.04,50,38,40.61
F,0.04,51,38,43.93
F,0.04,52,38,47.48
F,0.04,53,38,51.36
F,0.04,54,38,55.65
F,0.04,55,38,63.04
F,0.04,56,38,64.81
F,0.04,57,38,72.51
F,0.04,58,38,81.22
F,0.04,59,38,100.06
F,0.04,60,38,109.16
F,0.04,61,38,120.60
F,0.04,62,38,132.20
F,0.04,63,38,151.58
F,0.04,64,38,206.13
F,0.04,65,38,107.31
F,0.03,20,38,5.45
F,0.03,21,38,6.21
F,0.03,22,38,6.21
F,0.03,23,38,6.21
F,0.03,24,38,6.21
F,0.03,25,38,6.21
F,0.03,26,38,6.21
F,0.03,27,38,6.60
F,0.03,28,38,6.98
F,0.03,29,38,7.36
F,0.03,30,38,7.74
F,0.03,31,38,8.13
F,0.03,32,38,8.96
F,0.03,33,38,9.36
F,0.03,34,38,9.74
F,0.03,35,38,10.89
F,0.03,36,38,11.88
F,0.03,37,38,13.17
F,0.03,38,38,14.57
F,0.03,39,38,16.06
F,0.03,40,38,18.04
F,0.03,41,38,20.20
F,0.03,42,38,22.54
F,0.03,43,38,23.83
F,0.03,44,38,25.10
F,0.03,45,38,25.39
F,0.03,46,38,26.46
F,0.03,47,38,28.54
F,0.03,48,38,30.77
F,0.03,49,38,36.85
F,0.03,50,38,39.87
